,,Field,Type,Null,Key,Default,Extra,ADD/Old Field Names,0,1,2,3,4,5,6,7,8,9,10,11,12
structurefield,draw,draw_title,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_description,text,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_date,date,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_time,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_contact,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_featuredimage,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_featuredimagecaption,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_archived,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_excerpt,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_publicationseq,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_publicationexcerpt,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_publicationrequired,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_publicationstatus,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_createdbypersonid,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_websiterequested,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_bulletinrequested,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_newsletterrequested,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_facebookrequested,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_twitterrequested,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_full,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_tsandcs,text,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_charge,"decimal(6,2)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_discountpercent,"decimal(6,2)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_discountthreshold,"decimal(6,0)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_paymentoptionslist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_venuecode,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_updatepersonidlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_startrange,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_endrange,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,draw,draw_selectedrangelist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structureend,draw,,,,,,,,,ocz,sw,,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,drawcategory,,,,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_domainid,char(25),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_id,char(12),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_name,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_treasurer,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_banksort,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_bankaccount,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_bankaccountname,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawcategory,drawcategory_paypalemail,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structureend,drawcategory,,,,,,,,,ocz,sw,,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,drawtxn,,,,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_domainid,char(25),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_drawid,char(12),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_id,char(12),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_personid,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_paymentduedate,date,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_paymentdueamount,"decimal(6,2)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_paymentdate,date,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_paymentamount,"decimal(6,2)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_paymentmethod,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_quantity,"decimal(4,0)",YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_startrange,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,drawtxn,drawtxn_endrange,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structureend,drawtxn,,,,,,,,,ocz,sw,,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,commsmasters,,,,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_domainid,char(25),NO,PRI,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_bulletineditorlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_eventeditorlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_draweditorlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_articleeditorlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_courseeditorlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_websitepublisherlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_bulletinpublisherlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_newsletterpublisherlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_facebookpublisherlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structurefield,commsmasters,commsmasters_twitterpublisherlist,tinytext,YES,,,,,,ocz,sw,,,,,grl,,,,,
structureend,commsmasters,,,,,,,,,ocz,sw,,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,chatmessage,,,,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_domainid,char(25),NO,PRI,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_threadset,char(30),NO,PRI,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_timestamp,char(14),NO,PRI,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_personid,tinytext,YES,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_threadid,tinytext,YES,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_threadtitle,tinytext,YES,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_message,text,YES,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_sentbyemail,tinytext,YES,,,,,,ocz,sw,,,,,,,,,,
structurefield,chatmessage,chatmessage_sentbysms,tinytext,YES,,,,,,ocz,sw,,,,,,,,,,
structureend,chatmessage,,,,,,,,,ocz,sw,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,PayPal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,paypalipn,,,,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_timestamp,char(14),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_status,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_itemname,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_itemnumber,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_paymentstatus,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_mcgross,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_mccurrency,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_txnid,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_receiveremail,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_payeremail,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structurefield,paypalipn,paypalipn_rawdata,text,YES,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
structureend,paypalipn,,,,,,,,cw,ocz,sw,aw,,,,grl,,db,kb,,
,,,,,,,,,,,,,,,,,,,,,
,Cordage,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,coruser,,,,,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_domanid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_superuserlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_primeuserlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_otheruserlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_readonlyuserlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,coruser,coruser_summaryonlyuserlist,text,YES,,,,,,,,,,cor,,,,,,,
structureend,coruser,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corsupplier,,,,,,,,,,,,,cor,,,,,,,
structurefield,corsupplier,corsupplier_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsupplier,corsupplier_id,char(15),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsupplier,corsupplier_name,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corsupplier,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,coraccount,,,,,,,,,,,,,cor,,,,,,,
structurefield,coraccount,coraccount_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,coraccount,coraccount_id,char(15),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,coraccount,coraccount_name,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,coraccount,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corphase,,,,,,,,,,,,,cor,,,,,,,
structurefield,corphase,corphase_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corphase,corphase_name,char(20),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corphase,corphase_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corphase,corphase_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corphase,corphase_includeinactivelist,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corphase,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corclassification,,,,,,,,,,,,,cor,,,,,,,
structurefield,corclassification,corclassification_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corclassification,corclassification_name,char(20),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corclassification,corclassification_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corclassification,corclassification_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corclassification,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corapprovalstatus,,,,,,,,,,,,,cor,,,,,,,
structurefield,corapprovalstatus,corapprovalstatus_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corapprovalstatus,corapprovalstatus_name,char(20),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corapprovalstatus,corapprovalstatus_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corapprovalstatus,corapprovalstatus_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corapprovalstatus,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corscheme,,,,,,,,,,,,,cor,,,,,,,
structurefield,corscheme,corscheme_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corscheme,corscheme_name,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corscheme,corscheme_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corscheme,corscheme_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corscheme,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,cordefaultvalue,,,,,,,,,,,,,cor,,,,,,,
structurefield,cordefaultvalue,cordefaultvalue_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,cordefaultvalue,cordefaultvalue_fieldname,char(50),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,cordefaultvalue,cordefaultvalue_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,cordefaultvalue,cordefaultvalue_value,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,cordefaultvalue,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corsitetype,,,,,,,,,,,,,cor,,,,,,,
structurefield,corsitetype,corsitetype_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsitetype,corsitetype_name,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsitetype,corsitetype_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsitetype,corsitetype_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structureend,corsitetype,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corprogramme,,,,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_domainid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_name,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_description,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_title,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_seq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_authorised,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_authorisedpersonidlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_icontext,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_iconcolor,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_default,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_customtablist,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_upliftcorsharepercent,"decimal(8,2)",YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corprogramme,corprogramme_upliftclientsharepercent,"decimal(8,2)",YES,,,,ADD,,,,,,cor,,,,,,,
structureend,corprogramme,,,,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,corsite,,,,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_domanid,char(25),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_id,char(8),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_version,char(8),NO,PRI,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_corprogramme,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_versionpersonid,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_versionvisible,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lockedtimestamp,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lockedpersonid,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lastupdatetimestamp,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lastupdatepersonid,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lastupdatetype,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_lookupname,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_batch,tinytext,YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_site,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_tabname,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_projectmgrid,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_admin,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_extlead,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_punchcontact,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_status,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_classification,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_classificationcalc,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_classificationseq,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_approved,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_shelvedreasoncode,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_shelvedreviewdate,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_proposalph1ragstatus,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalph1comments,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalph1scheme,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalph1sitetype,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalph1npestimate,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalphasestatus,tinytext,YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_arkfinref,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkname,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkoutletname,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkaddr1,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arktown,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkpostcode,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkregion,tinytext,YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_arkdisposedflag,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkfinsecurity,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arksecuritisation,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkoperatingdivision,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arksegmentation,tinytext,YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_arktenure,tinytext,YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_arkbuildingfootprint,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arksitearea,"decimal(8,3)",YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_arkvaluationdecile,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkmercuryref,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkpiraatbref,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkpiraataref,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkpiraatref,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkearnings,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_arkgva,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_currentuse,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_landref,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_transferplanref,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_area,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_locality,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_scheme,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_stockgrouping,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structurefield,corsite,corsite_proposalconservationarea,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposallocationtype,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalsettlementboundary,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposallpa,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltpo,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalfloodzone,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalacvlisting,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalgradelisting,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalheritagegateway,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalgreenbelt,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalnationalpark,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaonb,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalneighbourhoodplan,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposallocallisting,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalpubswithin1mile,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalfoodstoreswithin1mile,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalrecentplanningapplications,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltradinglicences,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltradingstyle,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltenantleasestartdate,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltenantleaseenddate,tinytext,YES,,,,ADD,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltenantleasecomment,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltitlerestrictions,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusefullsite,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusefullsitecomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusepartsite,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusepartsitecomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusecstore,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusecstorecomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseresi,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseresicomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseupper,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseuppercomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseother,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltuseothercomments,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalcoroutletcommsidlist,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusestrapline,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalaltusecommentary,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalwygcomment,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltpacomment,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalscheme,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposaltype,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalnewrag,tinytext,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalcomparables1,text,YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalavghousepriceperarea,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalgdv,"decimal(8,0)",YES,,,,,,,,,,cor,,,,,,,
structurefield,corsite,corsite_proposalelandvalue,"decimal(8,0)",YES,,,,corsite_proposallandval,,,,,,cor,,,,,,,
